participant,participant_order,participant_session,condition,condition_session,source_file,timestamp_utc,seconds_from_active_start,event,mode,position,depth
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:03.105840300+00:00,46.14818,pose_tracking_lost,Browsing,0.6285,0.3094
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:03.105840300+00:00,46.14818,mode_changed,Overview,0.6285,0.3094
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:03.228403+00:00,46.270743,pose_tracking_restored,Overview,0.6285,0.3094
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:03.228403+00:00,46.270743,mode_changed,Browsing,0.6286,0.3096
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:03.229403200+00:00,46.271743,candidate_changed,Browsing,0.6286,0.3096
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:04.108552300+00:00,47.150892,touch_started,Browsing,0.6436,0.3285
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:04.108552300+00:00,47.150892,selection_confirmed,Browsing,0.6436,0.3285
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:04.109559600+00:00,47.151899,mode_changed,Detail,0.6436,0.3285
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:04.110067800+00:00,47.152407,detail_entered,Detail,0.6436,0.3285
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:04.669454300+00:00,47.711794,touch_ended,Detail,0.6277,0.3113
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:05.052337800+00:00,48.094677,touch_started,Detail,0.6272,0.3014
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:05.052337800+00:00,48.094677,mode_changed,Browsing,0.6272,0.3014
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:05.053339200+00:00,48.095679,detail_exited,Browsing,0.6272,0.3014
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:05.570572+00:00,48.612912,touch_ended,Browsing,0.6269,0.3029
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:07.860341+00:00,50.902681,touch_started,Browsing,0.6263,0.3403
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:07.861549100+00:00,50.903889,selection_confirmed,Browsing,0.6263,0.3403
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:07.861549100+00:00,50.903889,mode_changed,Detail,0.6263,0.3403
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:07.862549100+00:00,50.904889,detail_entered,Detail,0.6263,0.3403
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:08.390605200+00:00,51.432945,touch_ended,Detail,0.6178,0.3346
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:09.790822400+00:00,52.833162,space_pressed,Detail,0.6276,0.3866
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:14.969708+00:00,58.012048,intro_back_clicked,Detail,0.5574,0.8712
1,MoveFirst,4,Baseline,1,user_events_20260610_142216_306.tsv,2026-06-10 05:23:14.974794500+00:00,58.017134,session_end,Detail,0.5573,0.8713
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:25.339089900+00:00,-15.682664,session_start,Overview,0.5,0.5
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:25.347292900+00:00,-15.674461,pose_tracking_lost,Overview,0.5,0.5
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:41.019748800+00:00,-0.0020050000000000345,pose_tracking_restored,Overview,0.5,0.5
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:41.021753800+00:00,0.0,mode_changed,Browsing,0.5006,0.5037
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:41.023260500+00:00,0.001506,candidate_changed,Browsing,0.5006,0.5037
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:43.565929700+00:00,2.544175,touch_started,Browsing,0.6113,0.3666
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:43.566434100+00:00,2.54468,selection_confirmed,Browsing,0.6113,0.3666
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:43.566434100+00:00,2.54468,mode_changed,Detail,0.6113,0.3666
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:43.566939+00:00,2.545185,detail_entered,Detail,0.6113,0.3666
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:44.285209800+00:00,3.263456,touch_ended,Detail,0.5994,0.2994
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:46.320636700+00:00,5.298882,space_pressed,Detail,0.6501,0.3778
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:48.712034700+00:00,7.69028,pose_tracking_lost,Detail,0.639,0.3814
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:48.712034700+00:00,7.69028,mode_changed,Overview,0.639,0.3814
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:48.868932200+00:00,7.8471779999999995,pose_tracking_restored,Overview,0.639,0.3814
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:48.868932200+00:00,7.8471779999999995,mode_changed,Browsing,0.6391,0.38
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:48.869938800+00:00,7.848185,candidate_changed,Browsing,0.6391,0.38
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:49.339421400+00:00,8.317667,touch_started,Browsing,0.6386,0.3033
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:49.340421200+00:00,8.318667,selection_confirmed,Browsing,0.6386,0.3033
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:49.340421200+00:00,8.318667,mode_changed,Detail,0.6386,0.3033
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:49.340421200+00:00,8.318667,detail_entered,Detail,0.6386,0.3033
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:50.033318400+00:00,9.011564,touch_ended,Detail,0.6207,0.2885
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:52.366235600+00:00,11.344481,pose_tracking_lost,Detail,0.5181,0.2849
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:52.366235600+00:00,11.344481,mode_changed,Overview,0.5181,0.2849
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:52.436475100+00:00,11.414721,pose_tracking_restored,Overview,0.5181,0.2849
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:52.437480700+00:00,11.415726,mode_changed,Browsing,0.5153,0.2865
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:52.437480700+00:00,11.415726,candidate_changed,Browsing,0.5153,0.2865
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:54.495071400+00:00,13.473317,pose_tracking_lost,Browsing,0.4433,0.2728
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:54.495071400+00:00,13.473317,mode_changed,Overview,0.4433,0.2728
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:55.023961+00:00,14.002207,pose_tracking_restored,Overview,0.4433,0.2728
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:55.023961+00:00,14.002207,mode_changed,Browsing,0.4432,0.2726
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:55.025465800+00:00,14.003712,candidate_changed,Browsing,0.4432,0.2726
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:58.618245500+00:00,17.596491,pose_tracking_lost,Browsing,0.4158,0.2923
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:58.619615600+00:00,17.597861,mode_changed,Overview,0.4158,0.2923
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:59.525803400+00:00,18.504049,pose_tracking_restored,Overview,0.4158,0.2923
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:59.526804200+00:00,18.50505,mode_changed,Browsing,0.4158,0.2923
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:23:59.526804200+00:00,18.50505,candidate_changed,Browsing,0.4158,0.2923
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:02.774821500+00:00,21.753067,touch_started,Browsing,0.3922,0.2224
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:02.775821100+00:00,21.754067,candidate_changed,Browsing,0.3922,0.2224
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:03.142633700+00:00,22.120879,touch_ended,Browsing,0.4098,0.2549
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:03.833257900+00:00,22.811504,touch_started,Browsing,0.4255,0.2615
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:03.834763500+00:00,22.813009,candidate_changed,Browsing,0.4255,0.2615
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:05.431666100+00:00,24.409912,pose_tracking_lost,Browsing,0.4243,0.2519
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:05.432803900+00:00,24.41105,mode_changed,Overview,0.4243,0.2519
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:08.649301100+00:00,27.627547,pose_tracking_restored,Overview,0.4243,0.2519
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:08.649301100+00:00,27.627547,mode_changed,Browsing,0.4251,0.2524
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:08.649301100+00:00,27.627547,candidate_changed,Browsing,0.4251,0.2524
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:21.525163100+00:00,40.503409,pose_tracking_lost,Browsing,0.3687,0.2296
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:21.525677500+00:00,40.503923,mode_changed,Overview,0.3687,0.2296
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:21.958554300+00:00,40.9368,pose_tracking_restored,Overview,0.3687,0.2296
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:21.960060300+00:00,40.938306,mode_changed,Browsing,0.3694,0.2303
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:21.960060300+00:00,40.938306,candidate_changed,Browsing,0.3694,0.2303
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:26.119354200+00:00,45.0976,touch_started,Browsing,0.4081,0.2741
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:26.120859900+00:00,45.099106,candidate_changed,Browsing,0.4081,0.2741
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:26.537605500+00:00,45.515851,touch_ended,Browsing,0.3922,0.2787
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:27.581483300+00:00,46.559729,pose_tracking_lost,Browsing,0.3903,0.3003
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:27.582483800+00:00,46.56073,mode_changed,Overview,0.3903,0.3003
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:27.795385800+00:00,46.773632,pose_tracking_restored,Overview,0.3903,0.3003
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:27.795385800+00:00,46.773632,mode_changed,Browsing,0.3908,0.3006
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:27.796385300+00:00,46.774631,candidate_changed,Browsing,0.3908,0.3006
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:28.636467800+00:00,47.614714,touch_started,Browsing,0.4154,0.3196
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:28.638007300+00:00,47.616253,candidate_changed,Browsing,0.4154,0.3196
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:29.705072400+00:00,48.683318,touch_ended,Browsing,0.4102,0.2788
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:32.281479300+00:00,51.259725,pose_tracking_lost,Browsing,0.3694,0.257
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:32.282990200+00:00,51.261236,mode_changed,Overview,0.3694,0.257
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:33.458132800+00:00,52.436379,pose_tracking_restored,Overview,0.3694,0.257
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:33.459132800+00:00,52.437379,mode_changed,Browsing,0.3698,0.2573
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:33.459132800+00:00,52.437379,candidate_changed,Browsing,0.3698,0.2573
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:44.372561700+00:00,63.350807,touch_started,Browsing,0.2496,0.2986
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:44.374137400+00:00,63.352383,candidate_changed,Browsing,0.2496,0.2986
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:44.637491800+00:00,63.615738,touch_ended,Browsing,0.2232,0.3302
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:46.127751200+00:00,65.105997,touch_started,Browsing,0.212,0.3899
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:46.129256+00:00,65.107502,candidate_changed,Browsing,0.212,0.3899
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:46.599606700+00:00,65.57785200000001,touch_ended,Browsing,0.2204,0.3722
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:48.020042600+00:00,66.998288,pose_tracking_lost,Browsing,0.2041,0.3979
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:48.020042600+00:00,66.998288,mode_changed,Overview,0.2041,0.3979
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:48.171159800+00:00,67.149406,pose_tracking_restored,Overview,0.2041,0.3979
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:48.171159800+00:00,67.149406,mode_changed,Browsing,0.2041,0.3979
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:48.172665+00:00,67.150911,candidate_changed,Browsing,0.2041,0.3979
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:50.483356800+00:00,69.461603,touch_started,Browsing,0.2116,0.4181
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:50.484363700+00:00,69.462609,candidate_changed,Browsing,0.2116,0.4181
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:51.473767+00:00,70.452013,touch_ended,Browsing,0.2004,0.3981
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:52.900327700+00:00,71.878573,touch_started,Browsing,0.254,0.3147
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:52.900327700+00:00,71.878573,selection_confirmed,Browsing,0.254,0.3147
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:52.901327300+00:00,71.879573,mode_changed,Detail,0.254,0.3147
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:52.901327300+00:00,71.879573,detail_entered,Detail,0.254,0.3147
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:53.408373300+00:00,72.386619,touch_ended,Detail,0.2896,0.3065
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:55.382544800+00:00,74.360791,space_pressed,Detail,0.3045,0.336
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:58.950270+00:00,77.928516,intro_back_clicked,Detail,0.4707,0.8693
1,MoveFirst,5,Baseline,2,user_events_20260610_142325_337.tsv,2026-06-10 05:24:58.952786400+00:00,77.931032,session_end,Detail,0.4707,0.8693
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:11.355697300+00:00,-8.293642,session_start,Overview,0.5,0.5
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:11.366617700+00:00,-8.282722,pose_tracking_lost,Overview,0.5,0.5
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:19.648324200+00:00,-0.0010160000000000169,pose_tracking_restored,Overview,0.5,0.5
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:19.649339300+00:00,0.0,mode_changed,Browsing,0.5001,0.5046
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:19.649339300+00:00,0.0,candidate_changed,Browsing,0.5001,0.5046
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:23.413025200+00:00,3.7636849999999997,touch_started,Browsing,0.2132,0.4135
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:23.413542600+00:00,3.764203,candidate_changed,Browsing,0.2132,0.4135
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:23.775960200+00:00,4.12662,touch_ended,Browsing,0.1803,0.3481
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:23.960190700+00:00,4.3108509999999995,touch_started,Browsing,0.1776,0.3473
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:23.961190400+00:00,4.311851,candidate_changed,Browsing,0.1776,0.3473
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:25.439031800+00:00,5.789692,touch_ended,Browsing,0.1344,0.4217
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:26.273332900+00:00,6.6239930000000005,touch_started,Browsing,0.1723,0.3679
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:26.273332900+00:00,6.6239930000000005,candidate_changed,Browsing,0.1723,0.3679
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:26.623817600+00:00,6.9744779999999995,touch_ended,Browsing,0.1594,0.3888
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:28.445519200+00:00,8.796179,touch_started,Browsing,0.2179,0.3363
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:28.447211+00:00,8.797871,selection_confirmed,Browsing,0.2179,0.3363
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:28.447211+00:00,8.797871,mode_changed,Detail,0.2179,0.3363
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:28.448217+00:00,8.798877,detail_entered,Detail,0.2179,0.3363
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:29.536605100+00:00,9.887265,pose_tracking_lost,Detail,0.2696,0.3369
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:29.536605100+00:00,9.887265,mode_changed,Overview,0.2696,0.3369
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:29.556895300+00:00,9.907556,pose_tracking_restored,Overview,0.2696,0.3369
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:29.557407300+00:00,9.908068,mode_changed,Browsing,0.2679,0.3379
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:29.557407300+00:00,9.908068,candidate_changed,Browsing,0.2679,0.3379
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:32.495561300+00:00,12.846222000000001,pose_tracking_lost,Browsing,0.2713,0.3839
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:32.495561300+00:00,12.846222000000001,mode_changed,Overview,0.2713,0.3839
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:33.112587100+00:00,13.463247,pose_tracking_restored,Overview,0.2713,0.3839
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:33.112587100+00:00,13.463247,mode_changed,Browsing,0.2706,0.3841
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:33.113592600+00:00,13.464253,candidate_changed,Browsing,0.2706,0.3841
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:34.372031800+00:00,14.722692,touch_started,Browsing,0.2087,0.4055
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:34.372543300+00:00,14.723203999999999,candidate_changed,Browsing,0.2087,0.4055
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:34.648906200+00:00,14.999566,touch_ended,Browsing,0.2024,0.4266
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:35.463665900+00:00,15.814326,touch_started,Browsing,0.1771,0.4514
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:35.464716600+00:00,15.815377,candidate_changed,Browsing,0.1771,0.4514
1,MoveFirst,6,Baseline,3,user_events_20260610_142511_355.tsv,2026-06-10 05:25:35.845673100+00:00,16.196333,touch_ended,Browsing,0.1915,0.4154
